customer_id,total_spend,transaction_count,avg_transaction_amount
15091,107.66,4,26.92
19017,107.65,4,26.91
8767,107.64,3,35.88
3500,107.6,3,35.87
12125,107.59,3,35.86
16376,107.57,4,26.89
16125,107.56,1,107.56
16881,107.54,1,107.54
8928,107.54,1,107.54
1158,107.54,1,107.54
9248,107.54,1,107.54
922,107.54,1,107.54
15181,107.5,1,107.5
8259,107.49,4,26.87
5593,107.42,1,107.42
7124,107.31,2,53.66
16927,107.31,2,53.66
8131,107.3,2,53.65
6934,107.28,3,35.76
2636,107.27,4,26.82
12917,107.2,2,53.6
6796,107.18,4,26.8
9474,107.15,1,107.15
1511,107.15,1,107.15
13917,107.15,1,107.15
18219,107.15,1,107.15
3023,107.09,3,35.7
11324,107.06000000000002,3,35.69
9620,107.01,3,35.67
12619,106.96,2,53.48
2890,106.94,1,106.94
15521,106.94,1,106.94
4490,106.92,2,53.46
13053,106.92,3,35.64
8319,106.86,2,53.43
11217,106.85,4,26.71
5051,106.82999999999998,2,53.41
9840,106.82,6,17.8
6286,106.79,4,26.7
3797,106.78,3,35.59
13078,106.69,3,35.56
5729,106.69,2,53.34
19823,106.64,3,35.55
13198,106.63,2,53.32
11730,106.62,2,53.31
1983,106.61,3,35.54
17382,106.6,2,53.3
6811,106.58,2,53.29
13605,106.48,3,35.49
6221,106.46000000000001,2,53.23
17439,106.44,3,35.48
6285,106.43,2,53.22
18977,106.42999999999999,3,35.48
15336,106.41,2,53.2
10360,106.37,3,35.46
5119,106.36,3,35.45
14973,106.33000000000001,2,53.17
9831,106.31,4,26.58
2479,106.28,1,106.28
3058,106.27,4,26.57
16140,106.24000000000001,2,53.12
14558,106.21000000000001,4,26.55
11812,106.21,1,106.21
17939,106.16,3,35.39
15755,106.15,2,53.08
16484,106.08,1,106.08
12773,106.08,3,35.36
1726,106.02000000000001,3,35.34
3564,106.02000000000001,2,53.01
1245,106.00999999999999,2,53.0
17555,105.97999999999999,2,52.99
7636,105.93,2,52.96
13410,105.93,2,52.96
3792,105.92999999999999,2,52.96
5552,105.92,3,35.31
7060,105.88,3,35.29
7528,105.82000000000001,2,52.91
8393,105.81,2,52.9
19504,105.77,2,52.88
512,105.75999999999999,2,52.88
9983,105.75999999999999,2,52.88
3878,105.73,4,26.43
3356,105.68,1,105.68
7061,105.68,1,105.68
6199,105.68,1,105.68
14174,105.68,3,35.23
5387,105.68,1,105.68
14580,105.66,2,52.83
17708,105.65,4,26.41
11273,105.53999999999999,2,52.77
14651,105.52,2,52.76
7052,105.50999999999999,3,35.17
15497,105.49000000000001,2,52.74
10623,105.38,3,35.13
9930,105.35,2,52.68
7658,105.34,3,35.11
14367,105.32,1,105.32
13931,105.31,2,52.66
10958,105.2,3,35.07
16229,105.16999999999999,2,52.58
18937,105.15,3,35.05
6870,105.13,2,52.56
14073,105.12,2,52.56
225,105.11,3,35.04
16898,105.10000000000001,2,52.55
2743,105.08,2,52.54
13516,105.07,2,52.54
14406,104.97,2,52.48
106,104.94999999999999,3,34.98
11751,104.93,3,34.98
5009,104.91,2,52.46
2465,104.87,2,52.44
2822,104.86999999999999,4,26.22
5788,104.86,3,34.95
6962,104.86,4,26.22
6139,104.85,4,26.21
15405,104.84,2,52.42
9156,104.75999999999999,2,52.38
18738,104.75,2,52.38
11024,104.72,1,104.72
18913,104.72,1,104.72
6197,104.72,3,34.91
19898,104.69,3,34.9
4702,104.66,2,52.33
17562,104.63,3,34.88
4948,104.6,1,104.6
2704,104.6,1,104.6
19225,104.6,2,52.3
8495,104.58000000000001,2,52.29
13337,104.55,3,34.85
2814,104.53999999999999,3,34.85
15852,104.47,2,52.24
13072,104.44,4,26.11
8701,104.42,2,52.21
6441,104.41,4,26.1
16513,104.4,1,104.4
15817,104.4,1,104.4
6289,104.38,3,34.79
13075,104.31,2,52.16
10230,104.28999999999999,3,34.76
3910,104.28999999999999,2,52.14
19787,104.25,2,52.12
18725,104.23,1,104.23
7630,104.23,1,104.23
8797,104.22,2,52.11
14527,104.12,2,52.06
8566,104.07,3,34.69
3847,104.03999999999999,2,52.02
19058,104.03999999999999,4,26.01
5483,104.0,2,52.0
9274,103.99000000000001,2,52.0
6544,103.94,2,51.97
13586,103.91,1,103.91
5878,103.82000000000001,4,25.96
11102,103.81,4,25.95
15691,103.78,3,34.59
7587,103.69999999999999,4,25.92
13496,103.69,3,34.56
18897,103.69,2,51.84
18702,103.67,2,51.84
6175,103.66,2,51.83
5682,103.65,2,51.82
11774,103.65,4,25.91
4154,103.62,1,103.62
19405,103.62,3,34.54
12225,103.62,1,103.62
17115,103.53,3,34.51
2019,103.51,3,34.5
4293,103.45,3,34.48
19110,103.41,4,25.85
576,103.4,3,34.47
4175,103.35,3,34.45
16056,103.30000000000001,3,34.43
2998,103.3,3,34.43
4943,103.27,3,34.42
19216,103.27,2,51.64
13572,103.13999999999999,3,34.38
18655,103.12,2,51.56
13484,103.04,1,103.04
17854,103.04,1,103.04
13182,103.04,1,103.04
13119,103.04,1,103.04
8489,103.03999999999999,2,51.52
8620,103.03,4,25.76
17586,102.99,4,25.75
3819,102.97,2,51.48
7112,102.92,3,34.31
6088,102.9,2,51.45
12569,102.86,4,25.72
8458,102.84,3,34.28
2486,102.80000000000001,3,34.27
16908,102.78,2,51.39
8624,102.75,3,34.25
11968,102.7,4,25.68
17870,102.68,4,25.67
4387,102.66999999999999,3,34.22
18057,102.66,2,51.33
10800,102.58999999999999,3,34.2
9549,102.58,1,102.58
17738,102.53,2,51.26
4956,102.5,3,34.17
10418,102.47999999999999,2,51.24
7568,102.44999999999999,2,51.22
6420,102.4,1,102.4
8219,102.38999999999999,2,51.19
4037,102.30000000000001,2,51.15
17617,102.26,2,51.13
17807,102.24,2,51.12
4815,102.13,3,34.04
15587,102.08,1,102.08
712,102.08,1,102.08
14242,102.04,5,20.41
9851,102.01,3,34.0
1346,102.01,2,51.0
7185,102.0,3,34.0
9349,101.98,3,33.99
1528,101.89,1,101.89
15308,101.89,3,33.96
18559,101.89,1,101.89
6061,101.88,2,50.94
2107,101.87,2,50.94
19136,101.8,1,101.8
7565,101.75999999999999,2,50.88
16937,101.74000000000001,4,25.44
9374,101.72,2,50.86
18010,101.71,1,101.71
8711,101.67,1,101.67
14387,101.67,1,101.67
19330,101.67,1,101.67
11845,101.63,2,50.82
1589,101.6,3,33.87
3189,101.56,2,50.78
17297,101.54,1,101.54
5722,101.54,1,101.54
577,101.52,1,101.52
9917,101.5,2,50.75
9376,101.47999999999999,2,50.74
16873,101.45,2,50.72
19230,101.44,3,33.81
7,101.4,2,50.7
4946,101.37,3,33.79
14644,101.37,2,50.68
2043,101.26,2,50.63
8859,101.25999999999999,3,33.75
9204,101.25999999999999,2,50.63
15392,101.21000000000001,2,50.6
18160,101.16,3,33.72
3907,101.14,4,25.28
14844,101.14,2,50.57
18804,101.12,3,33.71
2455,101.12,2,50.56
133,101.1,2,50.55
3029,101.05,4,25.26
6290,101.03,2,50.52
17245,100.95,2,50.48
10720,100.89,4,25.22
11354,100.88,1,100.88
1203,100.88,1,100.88
3897,100.88,1,100.88
2879,100.84,2,50.42
12978,100.84,2,50.42
2533,100.72,4,25.18
7716,100.66999999999999,2,50.33
4551,100.6,1,100.6
3959,100.6,1,100.6
13615,100.57000000000001,3,33.52
6367,100.53999999999999,4,25.14
13609,100.53,1,100.53
10682,100.44999999999999,3,33.48
15252,100.38,4,25.1
15675,100.37,3,33.46
3184,100.36999999999999,3,33.46
2195,100.32,3,33.44
16363,100.3,1,100.3
16015,100.3,1,100.3
12668,100.27,4,25.07
8026,100.22999999999999,2,50.11
6723,100.22,4,25.06
1365,100.17,2,50.08
14104,100.13999999999999,2,50.07
4483,100.11,2,50.06
13339,100.11,2,50.06
13970,100.08000000000001,2,50.04
224,100.07,1,100.07
17237,100.07,1,100.07
10306,100.05,1,100.05
1420,100.05,1,100.05
2777,100.05,1,100.05
1669,100.03999999999999,3,33.35
1524,100.03999999999999,2,50.02
8125,99.96000000000001,2,49.98
16375,99.92,3,33.31
8648,99.88,2,49.94
8956,99.87,3,33.29
14313,99.82,1,99.82
12202,99.82,1,99.82
9410,99.78999999999999,2,49.9
13876,99.76,2,49.88
3312,99.75999999999999,2,49.88
3844,99.74000000000001,2,49.87
18708,99.72,1,99.72
16443,99.7,2,49.85
12590,99.66,3,33.22
10343,99.64,2,49.82
17362,99.62,3,33.21
11152,99.60000000000001,2,49.8
7427,99.59,7,14.23
17116,99.51,4,24.88
7008,99.5,3,33.17
575,99.47999999999999,2,49.74
19799,99.46000000000001,2,49.73
18462,99.46,2,49.73
8388,99.42,4,24.86
16248,99.41,2,49.7
10586,99.39999999999999,2,49.7
12449,99.38,2,49.69
6399,99.35,2,49.68
19537,99.34,1,99.34
796,99.18,3,33.06
2292,99.16999999999999,3,33.06
2326,99.14,2,49.57
17649,99.14,3,33.05
17195,99.13,5,19.83
16383,99.13,4,24.78
4486,99.12,3,33.04
16503,99.09,2,49.54
15159,99.09,2,49.54
5688,99.08999999999999,2,49.54
8430,99.02,1,99.02
7574,99.00999999999999,2,49.5
10919,98.99,1,98.99
17420,98.99,1,98.99
6178,98.99,1,98.99
15514,98.99,1,98.99
2070,98.95,3,32.98
17475,98.93,2,49.46
10793,98.91999999999999,3,32.97
9034,98.9,2,49.45
2466,98.9,4,24.72
13972,98.84,2,49.42
16557,98.79,3,32.93
15772,98.77000000000001,2,49.39
17707,98.75,2,49.38
10579,98.75,3,32.92
8105,98.74000000000001,2,49.37
6650,98.68,1,98.68
13498,98.68,2,49.34
8299,98.6,3,32.87
18309,98.6,3,32.87
4121,98.53999999999999,2,49.27
17623,98.5,2,49.25
5676,98.4,2,49.2
5982,98.34,2,49.17
1882,98.33999999999999,2,49.17
8302,98.33,2,49.16
2676,98.22,4,24.56
10210,98.21000000000001,2,49.1
12302,98.19,2,49.1
16400,98.16,3,32.72
19622,98.15,3,32.72
17797,98.09,2,49.04
3021,98.08,3,32.69
4579,98.00999999999999,2,49.0
12663,98.0,6,16.33
19797,97.95,1,97.95
16215,97.95,1,97.95
9512,97.95,1,97.95
1441,97.95,1,97.95
11033,97.92,2,48.96
13699,97.91,2,48.96
356,97.89,3,32.63
2400,97.86,1,97.86
8357,97.86,1,97.86
13647,97.83,2,48.92
19327,97.81,2,48.9
11703,97.78,2,48.89
16106,97.69,2,48.84
7445,97.69,3,32.56
6406,97.68,1,97.68
13827,97.68,1,97.68
2595,97.66999999999999,2,48.83
5298,97.62,2,48.81
6059,97.62,1,97.62
13094,97.6,2,48.8
271,97.50999999999999,2,48.76
14483,97.49000000000001,2,48.74
11405,97.47999999999999,5,19.5
10960,97.47,2,48.74
2702,97.46000000000001,3,32.49
18474,97.44999999999999,2,48.72
715,97.42999999999999,2,48.72
19174,97.41,1,97.41
13478,97.39,4,24.35
18891,97.38,1,97.38
1273,97.38,1,97.38
57,97.38,1,97.38
4995,97.38,1,97.38
4769,97.33000000000001,2,48.67
3643,97.31,2,48.66
19584,97.3,2,48.65
466,97.3,3,32.43
19753,97.27,2,48.64
2867,97.25,4,24.31
8275,97.21000000000001,2,48.6
8911,97.16999999999999,4,24.29
10224,97.12,1,97.12
18502,97.05,2,48.52
4299,97.03999999999999,2,48.52
12035,97.03999999999999,3,32.35
14895,97.03,4,24.26
14222,97.02,3,32.34
3653,96.96,1,96.96
9315,96.96,1,96.96
5828,96.96,1,96.96
15111,96.96,1,96.96
10915,96.89,3,32.3
5568,96.87,1,96.87
11975,96.87,1,96.87
17787,96.86,3,32.29
3570,96.81,2,48.4
3106,96.78,3,32.26
10726,96.78,2,48.39
4113,96.74,3,32.25
4221,96.72,2,48.36
5413,96.67,1,96.67
17913,96.57000000000001,2,48.28
2425,96.56,2,48.28
9635,96.53,3,32.18
1403,96.53,2,48.26
15876,96.52000000000001,2,48.26
248,96.51,3,32.17
18153,96.51,3,32.17
17877,96.48,2,48.24
8907,96.47999999999999,3,32.16
16526,96.47,5,19.29
7838,96.42,1,96.42
11317,96.35,2,48.18
18417,96.34,2,48.17
16510,96.30000000000001,2,48.15
14889,96.29,2,48.14
10501,96.28,4,24.07
10480,96.21,1,96.21
6501,96.21,1,96.21
8827,96.18,2,48.09
1721,96.09,3,32.03
11602,96.06,2,48.03
3778,96.06,3,32.02
10786,96.04,2,48.02
16190,96.03999999999999,3,32.01
7014,96.03,2,48.02
1269,96.01,5,19.2
16345,96.0,2,48.0
5546,95.95,2,47.98
2940,95.92999999999999,4,23.98
11119,95.9,3,31.97
1781,95.83,2,47.92
13450,95.8,3,31.93
10296,95.79,1,95.79
7467,95.77000000000001,2,47.89
11310,95.75,5,19.15
12017,95.69,2,47.84
13388,95.66000000000001,2,47.83
871,95.66,2,47.83
12553,95.6,3,31.87
979,95.6,2,47.8
12081,95.58,1,95.58
11407,95.58,3,31.86
16205,95.56,2,47.78
17416,95.49000000000001,4,23.87
14160,95.46000000000001,3,31.82
1356,95.46,4,23.86
12153,95.42,2,47.71
12758,95.39,2,47.7
3216,95.36,3,31.79
3928,95.31,3,31.77
18601,95.28,3,31.76
15149,95.23,1,95.23
17716,95.23,1,95.23
19702,95.23,2,47.62
11646,95.19,2,47.6
14818,95.09,2,47.54
9790,95.08,2,47.54
2789,95.08,3,31.69
6840,95.07,2,47.54
8222,95.04,4,23.76
11938,95.03,3,31.68
4741,95.02,2,47.51
10741,94.97,1,94.97
10206,94.97,1,94.97
19166,94.97,1,94.97
11361,94.95,4,23.74
15230,94.94999999999999,2,47.47
5295,94.91,1,94.91
726,94.91,1,94.91
12279,94.9,2,47.45
18724,94.87,2,47.44
18503,94.83,3,31.61
11527,94.80000000000001,3,31.6
3086,94.8,2,47.4
11449,94.79,2,47.4
4046,94.78999999999999,3,31.6
2228,94.77,2,47.38
14830,94.75999999999999,4,23.69
8120,94.71000000000001,6,15.79
2100,94.7,2,47.35
17762,94.69,2,47.34
6880,94.68,1,94.68
14349,94.68,1,94.68
19338,94.68,1,94.68
7882,94.64,2,47.32
1929,94.58000000000001,4,23.65
17594,94.57,2,47.28
12771,94.56,2,47.28
8728,94.53,1,94.53
15752,94.49,1,94.49
450,94.48,1,94.48
17944,94.44,3,31.48
5717,94.4,2,47.2
5996,94.33,6,15.72
19065,94.32000000000001,2,47.16
1985,94.32,1,94.32
4005,94.32,1,94.32
7867,94.31,2,47.16
10790,94.29,1,94.29
12829,94.29,5,18.86
1224,94.29,1,94.29
930,94.24000000000001,2,47.12
13340,94.2,2,47.1
8262,94.14,3,31.38
16039,94.14,1,94.14
7548,94.13,3,31.38
9414,94.11,2,47.06
7577,94.1,2,47.05
8271,94.08999999999999,3,31.36
13335,94.06,3,31.35
5749,94.03,3,31.34
6963,94.03,2,47.02
12704,94.00999999999999,2,47.0
2928,93.94,3,31.31
2678,93.93,1,93.93
3454,93.93,1,93.93
19589,93.93,3,31.31
12079,93.9,1,93.9
4067,93.9,1,93.9
4689,93.9,1,93.9
8762,93.88,2,46.94
789,93.88,4,23.47
7226,93.87,3,31.29
10036,93.84,1,93.84
6952,93.75999999999999,3,31.25
13267,93.74,2,46.87
4107,93.71000000000001,3,31.24
6153,93.67999999999999,4,23.42
7814,93.63000000000001,3,31.21
582,93.61000000000001,2,46.81
13021,93.6,2,46.8
9430,93.58,2,46.79
12069,93.58,2,46.79
18883,93.46,4,23.36
11732,93.45,1,93.45
3890,93.45,1,93.45
1325,93.44,3,31.15
6016,93.33,2,46.66
15204,93.31,3,31.1
14791,93.31,4,23.33
2630,93.3,4,23.32
17441,93.3,2,46.65
4498,93.29,2,46.64
16130,93.29,3,31.1
13156,93.26,3,31.09
11691,93.26,2,46.63
1041,93.25,2,46.62
16559,93.23,4,23.31
13939,93.22,2,46.61
8190,93.22,3,31.07
6735,93.19999999999999,2,46.6
7213,93.19999999999999,2,46.6
16390,93.18,2,46.59
6599,93.17,2,46.58
17557,93.16999999999999,2,46.58
11264,93.13,1,93.13
18496,93.13,1,93.13
18508,93.13,1,93.13
7730,93.07000000000001,2,46.54
12864,92.98,3,30.99
2977,92.95,2,46.48
307,92.92999999999999,2,46.46
11893,92.89999999999999,3,30.97
3698,92.89,2,46.44
7915,92.85,2,46.42
16715,92.82,5,18.56
7200,92.82,1,92.82
13893,92.81,3,30.94
5381,92.78999999999999,3,30.93
4660,92.76,3,30.92
10190,92.75999999999999,3,30.92
4459,92.72999999999999,2,46.36
2792,92.65,2,46.32
3624,92.63,3,30.88
19284,92.6,1,92.6
17370,92.6,1,92.6
9613,92.56,3,30.85
9537,92.53,2,46.26
6488,92.51,1,92.51
9026,92.51,1,92.51
16225,92.51,2,46.26
1225,92.5,3,30.83
788,92.47999999999999,2,46.24
6575,92.43,3,30.81
17471,92.42,3,30.81
7350,92.31,2,46.16
7034,92.3,2,46.15
11270,92.3,5,18.46
8887,92.3,3,30.77
5613,92.28,3,30.76
5287,92.26,4,23.06
13243,92.22,2,46.11
10004,92.2,2,46.1
13049,92.19999999999999,2,46.1
15352,92.16,4,23.04
19291,92.14,2,46.07
16521,92.13,2,46.06
13104,92.13,1,92.13
3100,92.12,3,30.71
13116,92.11,1,92.11
1605,92.11,1,92.11
18877,92.11,1,92.11
5636,92.10000000000001,3,30.7
16704,92.00999999999999,2,46.0
14981,91.99000000000001,2,46.0
9821,91.99,2,46.0
18048,91.95,2,45.98
7428,91.94999999999999,2,45.97
19304,91.93,2,45.96
12955,91.88,2,45.94
3063,91.86,3,30.62
18445,91.77,2,45.88
18137,91.76,1,91.76
15021,91.76,1,91.76
6574,91.76,1,91.76
4719,91.76,1,91.76
13705,91.74,1,91.74
17430,91.74,1,91.74
11363,91.69,2,45.84
2138,91.68,3,30.56
3508,91.68,2,45.84
4412,91.65,3,30.55
4466,91.63,1,91.63
4504,91.63,1,91.63
6478,91.56,1,91.56
14038,91.52000000000001,2,45.76
6113,91.52000000000001,3,30.51
10310,91.50999999999999,2,45.76
4957,91.41,2,45.7
9158,91.38,2,45.69
11545,91.36,2,45.68
3080,91.31,2,45.66
14176,91.24000000000001,3,30.41
15865,91.21000000000001,3,30.4
9898,91.19,2,45.6
10849,91.18,2,45.59
11331,91.18,4,22.8
12320,91.16,2,45.58
12422,91.15,3,30.38
751,91.14,2,45.57
4837,91.12,2,45.56
6354,91.09,2,45.54
18552,91.07,3,30.36
3828,91.05,4,22.76
59,91.02000000000001,3,30.34
1121,91.0,2,45.5
15031,91.0,4,22.75
10768,90.99,2,45.5
2273,90.96000000000001,3,30.32
19521,90.96,1,90.96
9909,90.91,2,45.46
15439,90.91,2,45.46
2371,90.89,2,45.44
5847,90.87,2,45.44
1289,90.81,2,45.4
151,90.75,2,45.38
13330,90.74000000000001,2,45.37
14309,90.74000000000001,2,45.37
9420,90.74000000000001,2,45.37
12610,90.74,2,45.37
12086,90.72,2,45.36
16798,90.71,3,30.24
11266,90.67,2,45.34
7362,90.58,1,90.58
16296,90.58,1,90.58
11425,90.58,2,45.29
13594,90.58,1,90.58
8360,90.53,2,45.26
4518,90.53,2,45.26
13590,90.48,2,45.24
272,90.44,2,45.22
9054,90.39,1,90.39
14585,90.38,2,45.19
12617,90.36,1,90.36
2871,90.36,1,90.36
17388,90.33,2,45.16
3767,90.32,2,45.16
6379,90.31,2,45.16
12823,90.3,1,90.3
8815,90.29,2,45.14
17528,90.27000000000001,2,45.14
2488,90.21000000000001,2,45.1
4720,90.2,3,30.07
5844,90.16,3,30.05
10910,90.16,1,90.16
10949,90.15,2,45.08
16569,90.15,2,45.08
3087,90.13,3,30.04
8167,90.13,2,45.06
8060,90.08,2,45.04
3726,90.05,3,30.02
10468,90.05,2,45.02
2307,90.02000000000001,2,45.01
2274,89.89,2,44.94
17066,89.89,2,44.94
10573,89.88000000000001,2,44.94
13425,89.86,3,29.95
9633,89.77000000000001,2,44.89
2833,89.75,2,44.88
15380,89.62,4,22.4
7179,89.58,2,44.79
12350,89.57,2,44.78
1029,89.53,2,44.76
2535,89.52,2,44.76
3240,89.51,2,44.76
5770,89.51,2,44.76
8180,89.50999999999999,2,44.76
4683,89.50999999999999,2,44.76
17657,89.5,4,22.38
11982,89.47,2,44.74
16584,89.37,3,29.79
14970,89.33000000000001,2,44.67
19354,89.26,4,22.32
10951,89.25999999999999,2,44.63
7704,89.25,3,29.75
7272,89.21000000000001,3,29.74
9416,89.2,2,44.6
9342,89.16,2,44.58
3159,89.14,2,44.57
10964,89.11,2,44.56
14703,89.04,4,22.26
19947,89.04,3,29.68
312,89.03999999999999,3,29.68
2840,89.02,3,29.67
8586,88.95,2,44.48
6669,88.94,2,44.47
7367,88.92,4,22.23
15886,88.87,4,22.22
14472,88.87,2,44.44
15637,88.84,2,44.42
3407,88.82,2,44.41
2522,88.79,3,29.6
3712,88.78,2,44.39
18308,88.74,1,88.74
11905,88.74,1,88.74
7361,88.74,1,88.74
1815,88.74,1,88.74
1161,88.72999999999999,2,44.36
6477,88.69,3,29.56
14753,88.67,3,29.56
18369,88.64,3,29.55
18299,88.63,3,29.54
18757,88.62,1,88.62
11633,88.61,3,29.54
19449,88.6,2,44.3
9934,88.59,3,29.53
16445,88.59,1,88.59
10393,88.54,1,88.54
7638,88.54,1,88.54
8193,88.52,2,44.26
12916,88.46000000000001,3,29.49
14794,88.46,3,29.49
837,88.42,3,29.47
4545,88.38,3,29.46
12901,88.35,2,44.18
15354,88.34,2,44.17
323,88.31,2,44.16
18406,88.29,3,29.43
15432,88.21,2,44.1
4487,88.19999999999999,2,44.1
14673,88.18,2,44.09
17855,88.15,2,44.08
19746,88.07,3,29.36
15301,88.06,2,44.03
7931,88.05000000000001,4,22.01
16217,88.03999999999999,3,29.35
1505,88.0,3,29.33
14707,87.99000000000001,3,29.33
4268,87.96,2,43.98
17340,87.93,2,43.96
16392,87.89,2,43.94
1446,87.87,2,43.94
9217,87.85,4,21.96
8931,87.84,1,87.84
14465,87.84,1,87.84
15592,87.81,3,29.27
9463,87.81,4,21.95
3598,87.8,3,29.27
3374,87.77000000000001,2,43.89
4739,87.75,2,43.88
5197,87.71000000000001,3,29.24
8245,87.71000000000001,2,43.86
10212,87.7,2,43.85
10451,87.59,1,87.59
8752,87.55999999999999,2,43.78
13579,87.54,3,29.18
11463,87.53,3,29.18
17688,87.50999999999999,2,43.76
4777,87.46000000000001,2,43.73
8646,87.46000000000001,2,43.73
298,87.45,2,43.72
1008,87.31,1,87.31
3573,87.31,1,87.31
3180,87.31,1,87.31
17455,87.26,1,87.26
5368,87.25999999999999,2,43.63
10083,87.24,3,29.08
6015,87.24,2,43.62
5933,87.22,4,21.8
10530,87.06,2,43.53
11613,87.06,3,29.02
5185,87.06,2,43.53
306,87.06,1,87.06
19846,87.06,2,43.53
17324,87.03999999999999,2,43.52
15156,87.03,1,87.03
18948,86.99,2,43.5
14636,86.97999999999999,3,28.99
1281,86.95,3,28.98
6058,86.94999999999999,2,43.47
7871,86.88,1,86.88
6498,86.85,3,28.95
3981,86.84,2,43.42
19870,86.82,4,21.7
670,86.82,2,43.41
14226,86.8,3,28.93
9444,86.78999999999999,2,43.4
2979,86.69,1,86.69
1039,86.62,4,21.66
14777,86.61,3,28.87
6408,86.58,3,28.86
5586,86.52,5,17.3
6937,86.47999999999999,2,43.24
8207,86.46,1,86.46
12280,86.43,2,43.22
15071,86.41,3,28.8
13697,86.37,4,21.59
5228,86.36,1,86.36
2364,86.35,7,12.34
4080,86.22999999999999,2,43.11
5975,86.17,4,21.54
8424,86.16,3,28.72
12972,86.15,2,43.08
18536,86.13,2,43.06
16602,86.03999999999999,2,43.02
14993,85.97,2,42.98
7879,85.96,2,42.98
13695,85.93,5,17.19
14289,85.91,3,28.64
18001,85.89,2,42.94
15716,85.83,4,21.46
10243,85.79,2,42.9
13458,85.76,3,28.59
13744,85.72,2,42.86
16290,85.68,1,85.68
5804,85.68,1,85.68
11499,85.67,2,42.84
17894,85.66,2,42.83
6360,85.63,3,28.54
12033,85.63,1,85.63
4398,85.58,2,42.79
12632,85.55,2,42.78
13935,85.54,1,85.54
13001,85.54,1,85.54
6665,85.51,1,85.51
15496,85.49,1,85.49
16436,85.49,1,85.49
17188,85.49,1,85.49
9700,85.48,2,42.74
18721,85.44,3,28.48
19881,85.32000000000001,2,42.66
11763,85.32,2,42.66
16014,85.28,2,42.64
27,85.27000000000001,3,28.42
16817,85.2,3,28.4
8447,85.19,2,42.6
10085,85.17,6,14.2
8686,85.16,2,42.58
16373,85.16,1,85.16
9071,85.14,2,42.57
14278,85.13,4,21.28
19628,85.13,3,28.38
12425,85.11,2,42.56
12128,85.11,2,42.56
16947,85.09,1,85.09
3886,85.09,1,85.09
19221,85.09,1,85.09
15780,85.05,2,42.52
4947,85.00999999999999,2,42.5
8165,84.99000000000001,2,42.5
3336,84.94,2,42.47
9823,84.9,2,42.45
400,84.89,2,42.44
16759,84.84,3,28.28
16590,84.83,2,42.42
18598,84.78,3,28.26
5325,84.7,2,42.35
18415,84.68,4,21.17
18450,84.67,2,42.34
5303,84.6,3,28.2
6680,84.55,2,42.28
16860,84.53999999999999,3,28.18
16894,84.52,2,42.26
2051,84.47,2,42.24
9390,84.46000000000001,2,42.23
4597,84.45,2,42.22
9703,84.45,2,42.22
14426,84.4,1,84.4
9994,84.4,3,28.13
928,84.36,3,28.12
11560,84.34,2,42.17
538,84.31,2,42.16
11800,84.28999999999999,2,42.14
2978,84.27000000000001,2,42.14
10232,84.25,2,42.12
19738,84.23,2,42.12
19796,84.2,3,28.07
7549,84.1,3,28.03
2295,84.08,2,42.04
15633,84.05,3,28.02
3474,84.03,3,28.01
2748,84.03,4,21.01
1017,84.02000000000001,2,42.01
6534,84.01,3,28.0
13997,83.89,4,20.97
2423,83.86,3,27.95
5139,83.82,1,83.82
9200,83.8,2,41.9
6588,83.75,2,41.88
5113,83.73,1,83.73
15685,83.73,1,83.73
5417,83.73,1,83.73
7723,83.72999999999999,2,41.86
17169,83.67,3,27.89
5913,83.63,2,41.82
18224,83.62,2,41.81
6863,83.62,2,41.81
6117,83.61,3,27.87
9631,83.59,3,27.86
9387,83.56,4,20.89
14237,83.52,1,83.52
6196,83.49,1,83.49
14831,83.43,2,41.72
14607,83.38,2,41.69
5534,83.38,2,41.69
17474,83.36,3,27.79
3248,83.31,1,83.31
10650,83.31,1,83.31
10577,83.27,2,41.64
6141,83.25999999999999,2,41.63
13859,83.11000000000001,2,41.56
12597,83.1,1,83.1
15346,83.08000000000001,2,41.54
12137,83.08,2,41.54
2424,83.07000000000001,3,27.69
7069,83.06,1,83.06
11252,83.06,1,83.06
17873,83.01,2,41.5
11809,82.92,1,82.92
19453,82.92,2,41.46
13519,82.91,1,82.91
14042,82.91,1,82.91
465,82.91,2,41.46
6802,82.91,1,82.91
2944,82.89,2,41.44
5196,82.86,2,41.43
15699,82.81,2,41.4
9784,82.74000000000001,2,41.37
19706,82.7,2,41.35
6069,82.67,3,27.56
8488,82.63,2,41.32
12312,82.61,1,82.61
14838,82.48,1,82.48
15594,82.47,1,82.47
17035,82.47,1,82.47
227,82.47,1,82.47
7242,82.45,3,27.48
13384,82.41999999999999,2,41.21
3081,82.41,1,82.41
18447,82.41,1,82.41
12510,82.39,1,82.39
13710,82.39,1,82.39
9328,82.39,1,82.39
18464,82.39,1,82.39
12070,82.29,4,20.57
12518,82.28999999999999,2,41.14
9819,82.28999999999999,3,27.43
5464,82.28999999999999,2,41.14
15369,82.27000000000001,2,41.14
18828,82.27,2,41.14
15003,82.25999999999999,3,27.42
7746,82.25,4,20.56
19233,82.24000000000001,4,20.56
1694,82.23,2,41.12
14256,82.09,2,41.04
14743,82.08,1,82.08
16422,82.08,1,82.08
11186,82.05,2,41.02
8635,82.03,5,16.41
15055,82.02,3,27.34
6956,82.02,2,41.01
12367,82.0,1,82.0
8664,82.0,1,82.0
19693,81.98,1,81.98
