transaction_id,customer_id,amount
32036_56413,13528,661.68
32037_56414,1408,66.01
32038_56415,3496,8.79
32039_56416,11543,48.07
32039_56417,11543,57.33
32039_56418,11543,109.33
32040_56419,14135,49.57
32040_56420,14135,156.03
32041_56421,1574,33.14
32041_56422,1574,183.35
32042_56423,12966,147.49
32042_56424,12966,12.97
32043_56425,9219,13.13
32043_56426,9219,31.77
32043_56427,9219,385.29
32044_56428,16221,61.61
32044_56429,16221,22.22
32045_56430,18561,54.13
32046_56431,14312,14.56
32047_56432,14714,128.62
32047_56433,14714,28.28
32047_56434,14714,147.49
32047_56435,14714,37.8
32048_56436,17422,85.09
32049_56437,2322,69.64
32050_56438,6674,33.63
32051_56439,11000,87.84
32052_56440,14061,46.46
32052_56441,14061,152.28
32053_56442,7054,9.2
32054_56443,3680,92.51
32055_56444,11609,18.25
32056_56445,12179,12.8
32056_56446,12179,97.95
32057_56447,960,21.77
32057_56448,960,11.72
32058_56449,15260,6.96
32058_56450,15260,12.94
32059_56451,4822,45.09
32059_56452,4822,65.21
32060_56453,17141,6.32
32061_56454,14911,107.56
32061_56455,14911,235.5
32061_56456,14911,48.32
32062_56457,2191,43.01
32063_56458,5279,308.9
32064_56459,18232,60.03
32065_56460,19122,195.04
32065_56461,19122,48.76
32066_56462,7404,16.24
32066_56463,7404,20.02
32067_56464,13455,47.41
32068_56465,3833,248.57
32068_56466,3833,104.4
32068_56467,3833,25.08
32069_56468,10555,94.29
32069_56469,10555,1012.8
32069_56470,10555,74.95
32070_56471,8786,4.69
32070_56472,8786,51.57
32071_56473,18725,104.23
32072_56474,12109,195.47
32073_56475,476,36.0
32074_56476,6634,71.9
32075_56477,4837,44.06
32075_56478,4837,47.06
32076_56479,2629,35.25
32076_56480,2629,78.78
32077_56481,8011,261.12
32077_56482,8011,190.03
32078_56483,1022,213.16
32079_56484,17430,91.74
32080_56485,11217,28.57
32080_56486,11217,6.63
32080_56487,11217,16.63
32081_56488,6106,51.57
32081_56489,6106,94.68
32082_56490,7031,51.87
32083_56491,17654,140.38
32084_56492,5789,12.94
32085_56493,12649,91.76
32085_56494,12649,17.88
32085_56495,12649,70.59
32086_56496,6568,8.68
32087_56497,266,57.58
32087_56498,266,78.12
32088_56499,2696,81.1
32088_56500,2696,9.2
32089_56501,5561,9.03
32090_56502,15061,55.17
32090_56503,15061,111.09
32091_56504,5044,49.86
32092_56505,4933,26.85
32092_56506,4933,18.98
32093_56507,10,22.01
32093_56508,10,107.15
32093_56509,10,104.4
32094_56510,13408,67.26
32095_56511,2429,33.76
32095_56512,2429,33.75
32095_56513,2429,17.88
32096_56514,11023,77.3
32097_56515,15490,141.72
32098_56516,341,29.51
32099_56517,10666,25.17
32100_56518,15248,46.78
32101_56519,2473,159.68
32102_56520,3383,58.26
32102_56521,3383,27.51
32103_56522,9189,45.94
32103_56523,9189,19.05
32104_56524,19971,30.27
32105_56525,12327,147.16
32105_56526,12327,10.64
32106_56527,19346,10.34
32107_56528,19111,36.15
32107_56529,19111,3.5
32108_56530,10001,113.82
32108_56531,10001,78.28
32109_56532,5038,54.13
32110_56533,10031,139.22
32110_56534,10031,72.91
32111_56535,6832,43.68
32111_56536,6832,68.5
32111_56537,6832,14.82
32112_56538,12857,31.64
32113_56539,19204,54.13
32113_56540,19204,96.87
32113_56541,19204,58.6
32114_56542,17931,76.3
32115_56543,16116,82.47
32116_56544,6404,19.05
32117_56545,14761,21.0
32117_56546,14761,88.89
32118_56547,10978,4.15
32118_56548,10978,24.28
32119_56549,7455,44.46
32120_56550,14084,93.9
32120_56551,14084,173.28
32121_56552,477,9.39
32121_56553,477,70.97
32121_56554,477,15.64
32122_56555,6413,66.34
32122_56556,6413,110.84
32122_56557,6413,58.77
32122_56558,6413,332.52
32123_56559,8101,15.99
32124_56560,18882,55.39
32124_56561,18882,9.97
32124_56562,18882,249.07
32125_56563,9301,46.46
32125_56564,9301,183.42
32126_56565,5856,65.42
32127_56566,13109,153.86
32128_56567,16204,87.49
32129_56568,901,53.6
32129_56569,901,132.38
32130_56570,10761,34.22
32131_56571,10479,117.79
32131_56572,10479,14.55
32132_56573,2219,19.86
32132_56574,2219,213.16
32133_56575,7564,58.77
32134_56576,15846,46.78
32134_56577,15846,29.56
32135_56578,7162,500.17
32136_56579,16283,116.17
32136_56580,16283,35.6
32137_56581,5873,249.93
32138_56582,6939,49.91
32138_56583,6939,79.45
32139_56584,8719,9.25
32140_56585,13455,22.01
32141_56586,2807,41.97
32141_56587,2807,48.51
32141_56588,2807,138.66
32141_56589,2807,53.46
32141_56590,2807,63.38
32142_56591,1185,125.26
32143_56592,5677,96.63
32144_56593,15498,24.33
32144_56594,15498,19.83
32145_56595,5214,116.13
32146_56596,16499,195.07
32146_56597,16499,25.61
32147_56598,18948,77.72
32147_56599,18948,9.27
32148_56600,3116,10.34
32149_56601,15885,116.15
32150_56602,13495,14.88
32151_56603,16069,25.17
32151_56604,16069,482.1
32152_56605,8833,105.68
32153_56606,17535,184.55
32153_56607,17535,14.32
32153_56608,17535,48.58
32154_56609,4640,215.84
32155_56610,5325,8.66
32156_56611,8497,7.24
32156_56612,8497,17.03
32156_56613,8497,39.09
32156_56614,8497,76.04
32157_56615,19395,144.96
32158_56616,9552,12.64
32158_56617,9552,77.26
32159_56618,16639,21.64
32160_56619,4688,36.86
32160_56620,4688,77.72
32161_56621,8855,4.15
32161_56622,8855,4.78
32161_56623,8855,46.47
32162_56624,3915,41.97
32163_56625,14954,7.54
32163_56626,14954,83.82
32164_56627,335,96.96
32165_56628,13746,8.55
32165_56629,13746,305.13
32165_56630,13746,21.83
32165_56631,13746,17.83
32166_56632,17434,256.64
32167_56633,13475,75.03
32168_56634,16866,66.34
32168_56635,16866,20.11
32169_56636,7733,161.11
32169_56637,7733,51.57
32170_56638,18783,24.37
32170_56639,18783,34.02
32170_56640,18783,28.04
32171_56641,13638,184.88
32171_56642,13638,109.17
32171_56643,13638,117.79
32172_56644,85,75.05
32173_56645,7247,44.27
32174_56646,16891,61.33
32175_56647,11493,64.96
32176_56648,17790,196.99
32177_56649,751,18.25
32177_56650,751,72.89
32178_56651,11699,7.12
32178_56652,11699,7.07
32178_56653,11699,77.31
32179_56654,17639,26.37
32179_56655,17639,28.17
32180_56656,19095,105.68
32180_56657,19095,193.34
32180_56658,19095,77.1
32181_56659,6995,109.49
32182_56660,11923,66.86
32183_56661,612,260.68
32184_56662,5010,717.12
32184_56663,5010,23.75
32185_56664,12832,112.0
32185_56665,12832,24.28
32186_56666,16914,43.18
32186_56667,16914,26.85
32186_56668,16914,114.67
32187_56669,15492,7.35
32187_56670,15492,62.93
32188_56671,8136,139.38
32188_56672,8136,76.56
32189_56673,2507,92.51
32190_56674,11167,203.04
32191_56675,14041,72.34
32192_56676,7588,160.7
32193_56677,11315,73.81
32193_56678,11315,14.02
32194_56679,14203,106.94
32195_56680,17833,92.51
32196_56681,14936,43.05
32197_56682,14620,39.06
32197_56683,14620,24.28
32197_56684,14620,253.56
32197_56685,14620,77.6
32197_56686,14620,24.88
32198_56687,10617,55.18
32198_56688,10617,28.04
32198_56689,10617,245.37
32199_56690,5857,11.75
32200_56691,12821,77.26
32200_56692,12821,179.28
32201_56693,17164,41.42
32201_56694,17164,31.72
32201_56695,17164,33.8
32202_56696,6842,79.2
32203_56697,10810,35.75
32204_56698,5086,30.82
32205_56699,11811,85.83
32205_56700,11811,59.05
32205_56701,11811,43.54
32206_56702,13847,77.1
32207_56703,14845,104.23
32208_56704,359,79.83
32209_56705,2257,13.81
32210_56706,8980,19.5
32211_56707,6861,60.48
32211_56708,6861,9.79
32212_56709,9701,241.83
32212_56710,9701,34.0
32212_56711,9701,74.31
32213_56712,8050,42.35
32213_56713,8050,174.27
32213_56714,8050,75.93
32214_56715,14351,55.29
32215_56716,13650,128.31
32216_56717,19963,172.72
32216_56718,19963,14.24
32217_56719,11184,28.12
32217_56720,11184,44.2
32218_56721,4119,67.97
32218_56722,4119,223.32
32219_56723,18602,31.31
32219_56724,18602,67.23
32220_56725,6989,168.36
32220_56726,6989,44.46
32220_56727,6989,134.78
32221_56728,1162,37.01
32221_56729,1162,12.44
32222_56730,17283,202.11
32223_56731,5450,31.77
32224_56732,18945,43.27
32224_56733,18945,79.52
32224_56734,18945,135.21
32225_56735,2634,46.4
32225_56736,2634,34.53
32226_56737,18344,9.69
32226_56738,18344,12.41
32227_56739,8475,52.58
32227_56740,8475,52.42
32227_56741,8475,77.26
32227_56742,8475,89.6
32228_56743,12139,69.64
32228_56744,12139,140.29
32229_56745,19743,50.15
32229_56746,19743,169.62
32229_56747,19743,146.71
32230_56748,3896,78.74
32231_56749,18352,17.37
32232_56750,19693,81.98
32233_56751,19804,12.64
32234_56752,19026,217.56
32234_56753,19026,49.91
32235_56754,4109,38.75
32236_56755,12306,6.54
32237_56756,2141,100.05
32237_56757,2141,284.04
32237_56758,2141,36.17
32238_56759,1903,9.27
32239_56760,19005,8.55
32240_56761,12227,44.46
32241_56762,17781,63.55
32241_56763,17781,26.37
32241_56764,17781,44.73
32242_56765,16901,50.34
32242_56766,16901,21.61
32242_56767,16901,29.12
32242_56768,16901,19.83
32243_56769,14108,12.41
32243_56770,14108,105.68
32244_56771,10218,17.58
32244_56772,10218,48.07
32245_56773,14849,50.15
32245_56774,14849,48.07
32246_56775,19965,41.84
32246_56776,19965,79.62
32247_56777,3380,28.23
32248_56778,3358,64.73
32248_56779,3358,65.84
32249_56780,104,47.14
32249_56781,104,67.23
32250_56782,322,77.09
32251_56783,11019,231.9
32252_56784,655,94.32
32253_56785,2046,8.07
32254_56786,10631,568.36
32255_56787,5866,94.32
32255_56788,5866,81.87
32256_56789,9033,215.31
32257_56790,1520,39.6
32257_56791,1520,50.03
32257_56792,1520,44.2
32258_56793,841,34.53
32258_56794,841,303.72
32259_56795,9937,39.42
32260_56796,6681,34.03
32260_56797,6681,100.6
32261_56798,18218,23.92
32261_56799,18218,17.36
32262_56800,8359,22.74
32262_56801,8359,63.38
32263_56802,12782,55.45
32264_56803,18741,92.11
32265_56804,17402,157.26
32265_56805,17402,164.7
32266_56806,13179,66.48
32266_56807,13179,76.63
32266_56808,13179,72.91
32267_56809,19259,188.77
32267_56810,19259,55.31
32268_56811,18039,65.84
32268_56812,18039,91.17
32268_56813,18039,196.45
32269_56814,2073,153.88
32269_56815,2073,153.86
32270_56816,9101,54.43
32270_56817,9101,415.08
32271_56818,8684,6.45
32271_56819,8684,274.98
32271_56820,8684,21.09
32272_56821,5790,211.39
32272_56822,5790,54.1
32273_56823,19767,110.99
32274_56824,3482,157.03
32275_56825,11084,46.4
32275_56826,11084,134.22
32276_56827,16405,23.92
32276_56828,16405,14.82
32277_56829,10406,24.04
32278_56830,2604,73.36
32279_56831,4450,96.14
32280_56832,12999,9.69
32281_56833,2601,55.05
32282_56834,13237,21.61
32283_56835,4184,93.9
32283_56836,4184,135.25
32284_56837,11039,30.58
32285_56838,17467,8.53
32285_56839,17467,63.55
32285_56840,17467,20.57
32286_56841,14094,6.32
32287_56842,10172,114.98
32288_56843,2752,24.28
32289_56844,7495,431.85
32290_56845,6231,72.89
32290_56846,6231,28.79
32290_56847,6231,142.09
32291_56848,7130,51.2
32291_56849,7130,19.86
32291_56850,7130,167.7
32291_56851,7130,234.2
32291_56852,7130,109.16
32292_56853,498,155.1
32292_56854,498,69.16
32293_56855,7471,37.17
32294_56856,1889,24.33
32294_56857,1889,30.66
32294_56858,1889,21.64
32295_56859,4763,77.14
32296_56860,2750,19.9
32297_56861,10124,13.65
32297_56862,10124,63.39
32298_56863,1433,135.2
32299_56864,12627,21.9
32299_56865,12627,16.63
32299_56866,12627,48.32
32300_56867,13709,63.27
32301_56868,13503,221.84
32302_56869,3357,61.33
32302_56870,3357,25.45
32302_56871,3357,9.84
32303_56872,17857,33.14
32304_56873,17789,168.18
32304_56874,17789,48.73
32304_56875,17789,69.16
32305_56876,3133,11.03
32305_56877,3133,18.19
32306_56878,16430,225.96
32307_56879,13588,69.35
32307_56880,13588,70.49
32307_56881,13588,29.53
32307_56882,13588,115.2
32308_56883,15645,109.33
32309_56884,2123,88.74
32310_56885,5602,31.63
32310_56886,5602,39.84
32311_56887,6202,58.26
32311_56888,6202,67.97
32312_56889,10570,55.76
32313_56890,9538,6.63
32313_56891,9538,66.53
32314_56892,12173,35.75
32314_56893,12173,93.9
32315_56894,2932,63.39
32316_56895,8488,16.63
32317_56896,17449,43.04
32317_56897,17449,66.86
32318_56898,18571,6.54
32319_56899,9667,11.57
32319_56900,9667,46.46
32320_56901,12105,232.89
32320_56902,12105,45.43
32321_56903,7441,13.71
32322_56904,6393,74.95
32323_56905,3605,52.01
32324_56906,18249,142.32
32325_56907,14852,143.21
32325_56908,14852,48.51
32326_56909,14997,77.21
32327_56910,4122,33.14
32328_56911,17574,179.77
32328_56912,17574,102.29
32328_56913,17574,43.48
32328_56914,17574,17.6
32329_56915,4158,92.6
32330_56916,177,58.99
32331_56917,10221,30.84
32331_56918,10221,94.22
32331_56919,10221,73.5
32332_56920,16736,14.78
32332_56921,16736,20.02
32333_56922,5329,185.19
32333_56923,5329,476.8
32333_56924,5329,385.86
32333_56925,5329,144.15
32334_56926,3058,30.82
32334_56927,3058,16.24
32335_56928,7751,35.01
32336_56929,13544,39.71
32336_56930,13544,36.4
32337_56931,595,8.39
32337_56932,595,44.73
32337_56933,595,119.57
32337_56934,595,23.75
32338_56935,6848,66.04
32339_56936,12640,65.48
32340_56937,12064,16.24
32341_56938,11823,9.97
32341_56939,11823,56.49
32342_56940,5117,59.24
32342_56941,5117,66.04
32343_56942,4474,8.07
32344_56943,7829,112.18
32344_56944,7829,170.84
32345_56945,10292,101.71
32345_56946,10292,77.31
32346_56947,14357,66.63
32346_56948,14357,94.53
32347_56949,8930,57.14
32347_56950,8930,87.06
32347_56951,8930,30.71
32348_56952,14688,13.13
32349_56953,7520,22.74
32350_56954,15990,166.46
32351_56955,13312,39.71
32351_56956,13312,49.91
32352_56957,16684,209.99
32353_56958,6824,38.61
32354_56959,5426,26.04
32354_56960,5426,176.58
32354_56961,5426,29.29
32355_56962,14559,59.94
32355_56963,14559,48.19
32355_56964,14559,64.73
32356_56965,15895,9.39
32356_56966,15895,49.17
32356_56967,15895,69.64
32357_56968,13711,64.68
32358_56969,4229,27.6
32359_56970,13434,14.03
32359_56971,13434,12.45
32360_56972,19795,128.28
32361_56973,8828,38.71
32361_56974,8828,16.63
32362_56975,3545,296.56
32362_56976,3545,153.86
32363_56977,13679,36.15
32363_56978,13679,318.08
32363_56979,13679,207.57
32363_56980,13679,96.64
32364_56981,3953,14.02
32365_56982,8914,82.61
32366_56983,5662,173.92
32366_56984,5662,28.12
32367_56985,16051,25.79
32368_56986,17488,110.84
32369_56987,14357,270.55
32369_56988,14357,10.21
32370_56989,17097,128.43
32371_56990,9600,22.74
32371_56991,9600,366.4
32371_56992,9600,82.08
32371_56993,9600,54.93
32372_56994,7275,5.25
32373_56995,14974,180.33
32374_56996,8598,77.3
32375_56997,3063,20.73
32375_56998,3063,51.63
32376_56999,209,453.72
32377_57000,10782,17.19
32377_57001,10782,17.91
32378_57002,12377,78.12
32379_57003,5699,19.84
32379_57004,5699,469.26
32380_57005,6993,17.83
32381_57006,9508,39.9
32381_57007,9508,7.24
32381_57008,9508,31.93
32382_57009,1355,18.39
32382_57010,1355,8.39
32382_57011,1355,222.84
32383_57012,18246,116.25
32384_57013,3733,39.11
32385_57014,9673,112.18
32386_57015,11240,310.52
32387_57016,11030,12.94
32387_57017,11030,312.56
32388_57018,19481,27.84
32389_57019,4102,28.79
32389_57020,4102,65.59
32389_57021,4102,28.65
32390_57022,6231,67.95
32391_57023,14518,75.47
32392_57024,4810,123.05
32393_57025,13370,30.58
32394_57026,12530,25.52
32394_57027,12530,128.97
32394_57028,12530,48.19
32395_57029,7116,45.01
32396_57030,8094,138.36
32396_57031,8094,92.51
32397_57032,12328,112.95
32398_57033,5209,55.24
32398_57034,5209,94.32
32398_57035,5209,102.66
32399_57036,3219,6.43
32400_57037,14740,116.17
32400_57038,14740,4.96
32400_57039,14740,75.03
32400_57040,14740,45.87
32401_57041,4822,80.54
32402_57042,5517,30.12
32403_57043,12480,147.92
32403_57044,12480,82.53
32403_57045,12480,199.21
32404_57046,2849,75.47
32404_57047,2849,65.47
32405_57048,12302,30.44
32405_57049,12302,67.75
32406_57050,6354,25.61
32406_57051,6354,65.48
32407_57052,1682,51.23
32408_57053,7103,44.34
32409_57054,13581,7.54
32410_57055,18023,35.6
32411_57056,16785,570.09
32411_57057,16785,151.97
32412_57058,10211,13.72
32412_57059,10211,49.57
32412_57060,10211,156.56
32413_57061,18751,43.9
32413_57062,18751,12.49
32414_57063,18813,35.74
32414_57064,18813,44.73
32414_57065,18813,111.09
32415_57066,18847,68.22
32415_57067,18847,132.02
32415_57068,18847,42.51
32416_57069,12434,39.27
32416_57070,12434,6.96
32417_57071,13235,126.9
32418_57072,8006,28.89
32419_57073,16706,31.77
32420_57074,11290,46.46
32421_57075,17320,36.0
32421_57076,17320,101.73
32421_57077,17320,36.68
32422_57078,6396,247.92
32423_57079,602,111.97
32424_57080,15845,21.64
32424_57081,15845,94.38
32425_57082,13803,65.47
32425_57083,13803,39.86
32425_57084,13803,27.21
32425_57085,13803,17.1
32426_57086,1642,34.02
32426_57087,1642,24.33
32427_57088,10360,41.99
32427_57089,10360,56.23
32428_57090,11564,185.88
32429_57091,19663,78.93
32429_57092,19663,29.44
32429_57093,19663,17.6
32429_57094,19663,34.18
32430_57095,19528,58.58
32431_57096,13002,36.68
32431_57097,13002,102.29
32431_57098,13002,101.67
32432_57099,3325,146.65
32432_57100,3325,30.61
32433_57101,18902,19.76
32434_57102,6455,13.71
32434_57103,6455,180.81
32435_57104,9816,85.92
32436_57105,1758,10.23
32437_57106,12184,49.92
32438_57107,19272,68.58
32438_57108,19272,19.12
32438_57109,19272,7.39
32438_57110,19272,34.18
32439_57111,15035,7.16
32440_57112,9442,156.8
32440_57113,9442,77.31
32440_57114,9442,11.97
32441_57115,2677,28.04
32442_57116,14525,15.33
32442_57117,14525,65.47
32443_57118,18203,48.21
32444_57119,2125,48.51
32445_57120,68,59.94
32445_57121,68,16.94
32446_57122,11075,8.28
32446_57123,11075,31.38
32447_57124,11792,66.34
32447_57125,11792,5.4
32448_57126,15605,195.07
32449_57127,11018,31.77
32449_57128,11018,66.34
32450_57129,17064,94.68
32450_57130,17064,9.97
32450_57131,17064,145.96
32451_57132,7228,52.01
32451_57133,7228,54.28
32451_57134,7228,71.02
32452_57135,11455,237.16
32452_57136,11455,30.71
32453_57137,19416,70.26
32453_57138,19416,31.86
32453_57139,19416,71.16
32453_57140,19416,43.05
32453_57141,19416,88.74
32453_57142,19416,7.41
32454_57143,8382,225.97
32455_57144,8431,140.38
32456_57145,5933,9.84
32456_57146,5933,36.4
32456_57147,5933,34.02
32457_57148,11204,5.25
32457_57149,11204,36.0
32458_57150,19538,9.84
32459_57151,13692,75.35
32459_57152,13692,60.68
32459_57153,13692,44.73
32460_57154,10493,39.07
32460_57155,10493,83.82
32460_57156,10493,28.12
32460_57157,10493,45.31
32461_57158,6956,45.87
32462_57159,8164,15.86
32462_57160,8164,39.58
32463_57161,3031,6.43
32464_57162,19628,26.4
32464_57163,19628,9.27
32465_57164,9690,28.57
32466_57165,15332,7.58
32466_57166,15332,45.94
32467_57167,9241,34.02
32468_57168,10665,194.2
32469_57169,10615,117.64
32470_57170,1270,53.6
32470_57171,1270,177.84
32471_57172,5526,40.69
32471_57173,5526,75.93
32471_57174,5526,55.29
32472_57175,11844,415.15
32473_57176,8693,31.38
32474_57177,5450,164.83
32474_57178,5450,281.77
32475_57179,16557,3.5
32475_57180,16557,77.26
32475_57181,16557,18.03
32476_57182,16658,48.58
32477_57183,10692,61.55
32478_57184,8663,210.16
32479_57185,4698,37.8
32480_57186,2909,187.57
32481_57187,18955,32.54
32481_57188,18955,59.24
32481_57189,18955,43.27
32482_57190,540,235.5
32483_57191,2953,53.96
32484_57192,18760,74.16
32485_57193,14249,30.61
32486_57194,14798,80.54
32486_57195,14798,158.96
32487_57196,2208,120.51
32487_57197,2208,160.47
32488_57198,18248,28.61
32488_57199,18248,35.6
32488_57200,18248,28.23
32489_57201,18655,43.27
32490_57202,5655,210.16
32491_57203,7963,379.64
32492_57204,15739,561.16
32493_57205,14171,19.76
32494_57206,7872,110.99
32495_57207,1082,14.55
32496_57208,9105,20.57
32497_57209,9078,17.33
32497_57210,9078,116.17
32498_57211,15562,8.85
32499_57212,10239,207.65
32499_57213,10239,103.16
32500_57214,12829,10.64
32500_57215,12829,8.15
32501_57216,4497,7.16
32502_57217,7671,145.69
32503_57218,13208,31.38
32503_57219,13208,513.12
32504_57220,4303,11.39
32504_57221,4303,38.07
32505_57222,10117,53.96
32506_57223,4063,80.11
32506_57224,4063,7.58
32507_57225,5067,74.03
32507_57226,5067,30.71
32507_57227,5067,199.21
32508_57228,19298,7.07
32509_57229,8421,28.17
32509_57230,8421,197.83
32510_57231,4690,5.25
32510_57232,4690,5.4
32510_57233,4690,25.45
32510_57234,4690,12.44
32511_57235,15840,30.71
32511_57236,15840,52.78
32512_57237,9359,96.21
32513_57238,12452,35.49
32514_57239,10190,23.5
32515_57240,1469,54.13
32515_57241,1469,582.39
32516_57242,4735,62.27
32516_57243,4735,79.45
32517_57244,5571,103.04
32518_57245,1134,561.3
32518_57246,1134,11.03
32519_57247,1222,96.15
32519_57248,1222,14.0
32519_57249,1222,44.27
32519_57250,1222,77.26
32520_57251,19077,239.59
32521_57252,12210,140.74
32521_57253,12210,547.74
32522_57254,7955,46.47
32522_57255,7955,165.15
32523_57256,10904,36.0
32524_57257,7378,40.47
32525_57258,9079,150.16
32525_57259,9079,16.32
32525_57260,9079,44.06
32526_57261,2586,77.4
32527_57262,16589,28.57
32528_57263,7265,123.05
32528_57264,7265,32.05
32528_57265,7265,77.5
32529_57266,18632,27.84
32529_57267,18632,227.9
32530_57268,7332,28.57
32531_57269,2596,33.8
32531_57270,2596,39.09
32531_57271,2596,9.95
32532_57272,8681,5.4
32532_57273,8681,88.89
32533_57274,13658,158.32
32533_57275,13658,39.11
32533_57276,13658,75.61
32533_57277,13658,73.55
32534_57278,11448,10.6
32534_57279,11448,26.4
32534_57280,11448,172.43
32535_57281,5125,213.48
32535_57282,5125,21.48
32536_57283,10916,50.15
32537_57284,10242,588.64
32537_57285,10242,17.83
32538_57286,3609,241.76
32538_57287,3609,6.96
32538_57288,3609,21.48
32539_57289,10950,225.96
32539_57290,10950,143.21
32540_57291,12844,150.53
32541_57292,8306,209.68
32542_57293,17020,48.61
32542_57294,17020,190.03
32543_57295,11369,25.79
32543_57296,11369,48.55
32543_57297,11369,14.55
32544_57298,11235,221.84
32544_57299,11235,46.78
32545_57300,15667,63.44
32545_57301,15667,80.34
32545_57302,15667,29.29
32546_57303,13290,124.96
32547_57304,15619,56.49
32548_57305,14337,8.85
32549_57306,17136,44.85
32550_57307,12488,19.58
32551_57308,15780,10.91
32552_57309,7900,15.33
32553_57310,2986,25.17
32554_57311,19294,19.56
32555_57312,2798,218.32
32555_57313,2798,102.76
32555_57314,2798,36.15
32556_57315,19131,53.96
32556_57316,19131,10.91
32556_57317,19131,168.18
32557_57318,16272,106.51
32558_57319,5347,49.51
32558_57320,5347,156.69
32559_57321,10006,9.39
32559_57322,10006,62.56
32560_57323,8652,261.18
32560_57324,8652,77.1
32560_57325,8652,5.63
32560_57326,8652,5.25
32561_57327,2573,24.28
32562_57328,14683,39.14
32563_57329,2727,29.44
32563_57330,2727,39.11
32564_57331,1292,46.62
32565_57332,10200,526.21
32566_57333,19541,17.33
32567_57334,10080,87.49
32567_57335,10080,62.93
32567_57336,10080,8.15
32567_57337,10080,113.6
32568_57338,14573,54.63
32568_57339,14573,47.0
32568_57340,14573,9.97
32569_57341,6817,36.42
32569_57342,6817,249.07
32569_57343,6817,35.48
32569_57344,6817,39.09
32570_57345,14556,11.72
32570_57346,14556,36.85
32571_57347,1702,107.56
32572_57348,9713,157.03
32573_57349,16260,118.14
32574_57350,19858,21.83
32574_57351,19858,67.39
32574_57352,19858,195.63
32575_57353,9941,195.98
32576_57354,2531,42.2
32576_57355,2531,38.13
32577_57356,14894,9.79
32577_57357,14894,16.73
32577_57358,14894,31.63
32578_57359,12392,55.05
32578_57360,12392,16.63
32578_57361,12392,114.21
32579_57362,7864,65.59
32579_57363,7864,19.35
32579_57364,7864,13.13
32579_57365,7864,115.2
32580_57366,504,21.08
32581_57367,685,17.19
32582_57368,7569,46.47
32583_57369,8769,7.35
32583_57370,8769,21.09
32583_57371,8769,7.91
32583_57372,8769,22.16
32584_57373,15533,38.54
32584_57374,15533,22.96
32585_57375,11663,22.22
32586_57376,11456,103.91
32587_57377,2378,430.0
32588_57378,16170,6.01
32588_57379,16170,35.03
32588_57380,16170,25.44
32588_57381,16170,48.73
32589_57382,3678,24.77
32589_57383,3678,223.87
32589_57384,3678,311.41
32590_57385,8803,36.0
32591_57386,19491,82.91
32591_57387,19491,14.78
32592_57388,10996,44.65
32593_57389,1141,11.03
32594_57390,16702,4.78
32595_57391,17684,93.9
32595_57392,17684,293.04
32596_57393,14917,21.61
32597_57394,10545,4.15
32598_57395,1005,91.17
32598_57396,1005,76.04
32599_57397,13914,54.58
32599_57398,13914,71.35
32600_57399,18122,65.28
32600_57400,18122,34.03
32601_57401,10766,49.69
32602_57402,850,13.65
32602_57403,850,52.91
32603_57404,13444,16.73
32603_57405,13444,6.51
32604_57406,11460,59.77
32604_57407,11460,79.83
32605_57408,16888,27.53
32605_57409,16888,7.9
32605_57410,16888,56.24
32605_57411,16888,6.96
32606_57412,2890,106.94
32607_57413,14341,36.15
32607_57414,14341,106.51
32608_57415,5135,83.31
32608_57416,5135,100.07
32608_57417,5135,77.21
32609_57418,14489,186.94
32609_57419,14489,154.84
32610_57420,7375,14.55
32610_57421,7375,318.08
32611_57422,2142,6.45
32612_57423,16430,13.13
32612_57424,16430,8.38
32613_57425,8255,78.93
32614_57426,10940,79.45
32614_57427,10940,22.41
32614_57428,10940,7.58
32615_57429,18318,96.96
32616_57430,158,59.27
32617_57431,15349,103.26
32618_57432,17874,79.45
32619_57433,2183,95.23
32620_57434,387,21.64
32620_57435,387,17.03
32620_57436,387,9.2
32621_57437,11207,21.09
32621_57438,11207,52.91
32622_57439,15379,231.26
32622_57440,15379,15.06
32623_57441,9412,48.07
32624_57442,16029,142.09
32625_57443,8385,542.13
32625_57444,8385,19.5
32625_57445,8385,28.65
32626_57446,9802,28.57
32627_57447,12881,45.85
32627_57448,12881,74.16
32627_57449,12881,48.96
32628_57450,1945,39.6
32629_57451,14156,8.55
32630_57452,10912,56.23
32631_57453,8474,28.04
32631_57454,8474,37.01
32632_57455,890,185.02
32633_57456,2035,20.11
32634_57457,10650,83.31
32635_57458,12200,29.44
32635_57459,12200,187.1
32636_57460,7824,94.84
32637_57461,9872,54.58
32638_57462,16762,36.4
32638_57463,16762,31.6
32638_57464,16762,61.38
32639_57465,15621,309.12
32639_57466,15621,78.74
32640_57467,4782,24.33
32641_57468,13880,426.72
32641_57469,13880,45.18
32641_57470,13880,93.13
32642_57471,1998,180.71
32643_57472,7783,145.69
32643_57473,7783,36.15
32644_57474,19696,51.2
32644_57475,19696,248.57
32645_57476,17659,477.04
32646_57477,1096,15.06
32647_57478,4882,7.54
32647_57479,4882,29.19
32647_57480,4882,88.64
32647_57481,4882,23.23
32648_57482,17351,72.89
32648_57483,17351,12.94
32648_57484,17351,10.64
32649_57485,15425,28.89
32650_57486,7357,117.01
32651_57487,198,877.96
32652_57488,3077,128.97
32652_57489,3077,81.87
32653_57490,73,53.96
32653_57491,73,124.96
